loan_id,user_id,loan_amount,interest_rate,loan_status
L11760,U5905,6376,0.12,paid
L11761,U5905,9905,0.12,paid
L11762,U5906,2274,0.1,paid
L11763,U5906,9146,0.15,paid
L11764,U5906,3522,0.1,paid
L11765,U5907,4746,0.12,paid
L11766,U5907,7673,0.1,paid
L11767,U5907,1232,0.12,paid
L11768,U5908,4021,0.1,paid
L11769,U5909,5652,0.12,paid
L11770,U5910,2935,0.15,paid
L11771,U5910,6906,0.15,default
L11772,U5910,2815,0.1,paid
L11773,U5911,5741,0.15,paid
L11774,U5912,6963,0.12,paid
L11775,U5912,9893,0.1,paid
L11776,U5913,7500,0.15,paid
L11777,U5913,4305,0.15,paid
L11778,U5914,5685,0.1,default
L11779,U5914,8104,0.15,default
L11780,U5914,4021,0.15,default
L11781,U5915,9831,0.1,paid
L11782,U5916,9578,0.12,default
L11783,U5916,3969,0.12,paid
L11784,U5916,9325,0.15,paid
L11785,U5917,9033,0.1,paid
L11786,U5917,8061,0.1,default
L11787,U5917,9865,0.1,paid
L11788,U5918,2282,0.12,paid
L11789,U5918,8257,0.1,paid
L11790,U5919,7535,0.15,paid
L11791,U5919,6177,0.1,paid
L11792,U5920,4582,0.15,paid
L11793,U5921,4906,0.15,default
L11794,U5921,6016,0.12,paid
L11795,U5921,9162,0.15,paid
L11796,U5922,9010,0.12,paid
L11797,U5922,7927,0.1,paid
L11798,U5922,2175,0.1,default
L11799,U5923,2788,0.1,paid
L11800,U5923,8116,0.15,paid
L11801,U5924,2280,0.12,default
L11802,U5925,6477,0.15,paid
L11803,U5925,8545,0.1,paid
L11804,U5925,8402,0.15,paid
L11805,U5926,8514,0.15,paid
L11806,U5926,4060,0.15,paid
L11807,U5927,6732,0.15,paid
L11808,U5928,3132,0.1,paid
L11809,U5928,8022,0.12,paid
L11810,U5928,6026,0.15,paid
L11811,U5929,6512,0.12,paid
L11812,U5929,8822,0.15,default
L11813,U5929,5807,0.15,default
L11814,U5930,9925,0.1,paid
L11815,U5930,1525,0.1,paid
L11816,U5930,4923,0.1,paid
L11817,U5931,2631,0.1,paid
L11818,U5932,4183,0.12,paid
L11819,U5933,7008,0.15,paid
L11820,U5933,2530,0.15,paid
L11821,U5933,5419,0.1,paid
L11822,U5934,2406,0.12,paid
L11823,U5934,4477,0.12,paid
L11824,U5935,4054,0.15,paid
L11825,U5935,8858,0.15,paid
L11826,U5935,6404,0.15,default
L11827,U5936,3979,0.1,default
L11828,U5937,8775,0.1,paid
L11829,U5938,1578,0.1,paid
L11830,U5939,3592,0.12,paid
L11831,U5940,7376,0.15,paid
L11832,U5940,8614,0.1,paid
L11833,U5940,3149,0.12,default
L11834,U5941,4634,0.1,paid
L11835,U5941,8527,0.12,paid
L11836,U5941,1828,0.1,paid
L11837,U5942,8615,0.12,paid
L11838,U5942,2839,0.1,paid
L11839,U5943,8266,0.12,paid
L11840,U5943,6689,0.1,paid
L11841,U5943,4405,0.15,paid
L11842,U5944,6285,0.12,paid
L11843,U5944,4114,0.1,default
L11844,U5945,8503,0.1,paid
L11845,U5946,7475,0.15,default
L11846,U5946,2245,0.15,paid
L11847,U5946,3484,0.15,paid
L11848,U5947,6923,0.12,paid
L11849,U5948,4841,0.12,paid
L11850,U5948,4340,0.1,paid
L11851,U5949,1174,0.12,default
L11852,U5949,6798,0.12,paid
L11853,U5950,3837,0.15,paid
L11854,U5950,6875,0.12,paid
L11855,U5950,7552,0.12,paid
L11856,U5951,2966,0.15,paid
L11857,U5952,5180,0.1,paid
L11858,U5952,2440,0.1,default
L11859,U5953,7827,0.15,default
L11860,U5953,6059,0.12,paid
L11861,U5953,9019,0.12,paid
L11862,U5954,9848,0.12,paid
L11863,U5954,8963,0.1,paid
L11864,U5955,5678,0.15,paid
L11865,U5955,8589,0.12,paid
L11866,U5956,8460,0.1,paid
L11867,U5957,9716,0.12,paid
L11868,U5957,7167,0.15,default
L11869,U5958,9985,0.12,paid
L11870,U5959,1715,0.12,paid
L11871,U5959,2985,0.1,paid
L11872,U5960,1314,0.15,paid
L11873,U5960,8138,0.15,paid
L11874,U5960,3843,0.1,paid
L11875,U5961,8247,0.15,paid
L11876,U5961,5825,0.15,paid
L11877,U5962,4349,0.15,paid
L11878,U5962,5923,0.1,default
L11879,U5962,9860,0.15,default
L11880,U5963,7567,0.12,paid
L11881,U5964,7256,0.12,paid
L11882,U5964,1789,0.12,paid
L11883,U5965,4049,0.15,default
L11884,U5965,6462,0.1,default
L11885,U5966,7567,0.1,paid
L11886,U5966,8206,0.12,paid
L11887,U5967,4032,0.12,paid
L11888,U5967,2676,0.12,default
L11889,U5967,8242,0.15,default
L11890,U5968,4560,0.12,default
L11891,U5969,7340,0.15,default
L11892,U5969,5771,0.1,paid
L11893,U5970,2438,0.15,default
L11894,U5970,6452,0.1,paid
L11895,U5971,1824,0.12,paid
L11896,U5971,1734,0.15,paid
L11897,U5972,7890,0.15,paid
L11898,U5973,2671,0.12,default
L11899,U5974,5647,0.12,paid
L11900,U5974,1784,0.15,paid
L11901,U5975,3642,0.1,paid
L11902,U5975,7531,0.12,default
L11903,U5976,4174,0.12,paid
L11904,U5976,5247,0.1,paid
L11905,U5976,4062,0.1,paid
L11906,U5977,1700,0.12,paid
L11907,U5977,7165,0.12,default
L11908,U5978,8548,0.15,paid
L11909,U5978,5704,0.12,paid
L11910,U5978,2614,0.12,paid
L11911,U5979,8044,0.15,default
L11912,U5979,5775,0.1,default
L11913,U5979,1168,0.12,default
L11914,U5980,9281,0.12,paid
L11915,U5980,7500,0.1,default
L11916,U5980,9773,0.1,paid
L11917,U5981,5848,0.1,default
L11918,U5981,8621,0.12,default
L11919,U5981,5943,0.12,paid
L11920,U5982,8551,0.12,paid
L11921,U5982,3701,0.1,paid
L11922,U5983,7822,0.15,paid
L11923,U5983,4054,0.15,default
L11924,U5984,3278,0.15,default
L11925,U5985,4633,0.12,paid
L11926,U5986,3098,0.1,paid
L11927,U5987,5105,0.12,default
L11928,U5987,9015,0.1,paid
L11929,U5987,9253,0.15,default
L11930,U5988,6329,0.15,paid
L11931,U5988,2027,0.12,paid
L11932,U5988,8243,0.15,paid
L11933,U5989,8557,0.1,paid
L11934,U5989,9038,0.12,default
L11935,U5990,7221,0.1,paid
L11936,U5990,1576,0.1,paid
L11937,U5990,8669,0.12,paid
L11938,U5991,4143,0.1,default
L11939,U5991,7604,0.15,default
L11940,U5991,6358,0.15,paid
L11941,U5992,6136,0.1,paid
L11942,U5993,6540,0.1,paid
L11943,U5993,7651,0.12,paid
L11944,U5994,7447,0.15,paid
L11945,U5995,7720,0.1,paid
L11946,U5996,1233,0.1,paid
L11947,U5997,2175,0.15,paid
L11948,U5998,7706,0.1,default
L11949,U5998,5885,0.1,default
L11950,U5999,8350,0.12,default
L11951,U6000,9948,0.15,paid
L11952,U6001,4056,0.15,paid
L11953,U6002,3653,0.1,paid
L11954,U6002,4099,0.12,paid
L11955,U6003,6819,0.12,paid
L11956,U6003,3894,0.15,paid
L11957,U6003,3759,0.1,paid
L11958,U6004,2851,0.15,paid
L11959,U6004,4143,0.12,paid
L11960,U6005,3650,0.1,paid
L11961,U6005,5877,0.15,paid
L11962,U6005,3881,0.12,paid
L11963,U6006,2478,0.15,default
L11964,U6006,3853,0.12,paid
L11965,U6007,9082,0.15,paid
L11966,U6008,3381,0.1,paid
L11967,U6008,4313,0.1,default
L11968,U6009,4639,0.15,default
L11969,U6009,9049,0.1,paid
L11970,U6010,5011,0.1,paid
L11971,U6010,8241,0.15,default
L11972,U6011,8182,0.1,paid
L11973,U6011,6953,0.12,paid
L11974,U6011,7879,0.15,paid
L11975,U6012,2576,0.1,paid
L11976,U6012,2071,0.1,paid
L11977,U6013,4447,0.1,paid
L11978,U6013,7832,0.12,paid
L11979,U6013,2991,0.1,paid
L11980,U6014,6862,0.12,paid
L11981,U6014,4660,0.15,paid
L11982,U6015,5424,0.12,default
L11983,U6016,1549,0.12,paid
L11984,U6017,1762,0.1,paid
L11985,U6018,9024,0.15,paid
L11986,U6018,1321,0.1,paid
L11987,U6019,1234,0.15,default
L11988,U6019,6018,0.12,paid
L11989,U6020,9376,0.15,paid
L11990,U6020,9234,0.15,paid
L11991,U6020,6372,0.12,paid
L11992,U6021,4055,0.12,paid
L11993,U6022,3967,0.15,paid
L11994,U6022,6938,0.1,paid
L11995,U6023,6878,0.15,paid
L11996,U6023,5003,0.12,paid
L11997,U6024,3749,0.1,paid
L11998,U6024,3245,0.1,paid
L11999,U6024,1863,0.15,paid
L12000,U6025,9827,0.12,paid
L12001,U6025,4105,0.1,paid
L12002,U6026,6525,0.12,paid
L12003,U6027,7572,0.1,paid
L12004,U6028,1170,0.1,paid
L12005,U6029,5492,0.12,paid
L12006,U6030,5549,0.12,paid
L12007,U6031,2502,0.15,paid
L12008,U6031,5265,0.12,paid
L12009,U6031,5001,0.12,paid
L12010,U6032,7688,0.15,paid
L12011,U6032,5225,0.15,paid
L12012,U6032,3770,0.1,paid
L12013,U6033,7453,0.1,paid
L12014,U6033,9962,0.15,paid
L12015,U6034,4445,0.12,paid
L12016,U6035,4257,0.15,default
L12017,U6036,4524,0.12,paid
L12018,U6036,7863,0.1,paid
L12019,U6036,9782,0.12,default
L12020,U6037,9055,0.12,paid
L12021,U6037,6823,0.15,paid
L12022,U6037,8157,0.12,paid
L12023,U6038,5035,0.12,default
L12024,U6038,4885,0.1,default
L12025,U6038,6061,0.15,paid
L12026,U6039,2291,0.12,default
L12027,U6040,9430,0.15,paid
L12028,U6040,4846,0.1,default
L12029,U6040,9897,0.12,paid
L12030,U6041,1912,0.12,paid
L12031,U6042,1376,0.15,default
L12032,U6042,2373,0.12,default
L12033,U6043,9562,0.15,paid
L12034,U6043,2104,0.1,paid
L12035,U6044,2954,0.1,paid
L12036,U6045,9581,0.1,paid
L12037,U6046,3207,0.1,paid
L12038,U6046,7038,0.12,paid
L12039,U6046,4993,0.1,paid
L12040,U6047,6456,0.1,paid
L12041,U6048,4667,0.1,paid
L12042,U6048,2560,0.15,default
L12043,U6049,4488,0.1,default
L12044,U6049,7230,0.1,default
L12045,U6050,9522,0.15,paid
L12046,U6050,5736,0.1,paid
L12047,U6050,2012,0.15,paid
L12048,U6051,2987,0.15,paid
L12049,U6051,7758,0.15,paid
L12050,U6052,8689,0.1,paid
L12051,U6052,3209,0.1,paid
L12052,U6052,4585,0.1,paid
L12053,U6053,1948,0.12,paid
L12054,U6053,9393,0.12,paid
L12055,U6053,1076,0.15,default
L12056,U6054,1258,0.1,paid
L12057,U6055,7936,0.15,paid
L12058,U6056,8138,0.15,paid
L12059,U6056,1474,0.1,default
L12060,U6056,8443,0.15,paid
L12061,U6057,8770,0.15,default
L12062,U6058,1462,0.1,paid
L12063,U6058,4390,0.15,paid
L12064,U6058,8622,0.12,paid
L12065,U6059,6149,0.15,paid
L12066,U6059,6694,0.15,paid
L12067,U6060,1729,0.12,paid
L12068,U6060,5236,0.12,paid
L12069,U6060,8177,0.12,paid
L12070,U6061,4995,0.15,paid
L12071,U6061,2188,0.12,paid
L12072,U6062,6671,0.15,default
L12073,U6062,4265,0.1,paid
L12074,U6063,1876,0.15,paid
L12075,U6063,2150,0.15,default
L12076,U6063,5125,0.15,paid
L12077,U6064,7949,0.15,default
L12078,U6065,8374,0.15,paid
L12079,U6065,6201,0.15,paid
L12080,U6066,1278,0.12,paid
L12081,U6066,1047,0.15,default
L12082,U6066,6461,0.1,default
L12083,U6067,4748,0.1,paid
L12084,U6067,3377,0.12,paid
L12085,U6068,4172,0.15,default
L12086,U6068,2199,0.15,default
L12087,U6068,3215,0.12,paid
L12088,U6069,1187,0.12,paid
L12089,U6069,6693,0.15,paid
L12090,U6070,7742,0.12,paid
L12091,U6070,8266,0.15,paid
L12092,U6070,7587,0.1,paid
L12093,U6071,2549,0.12,paid
L12094,U6072,7334,0.1,paid
L12095,U6073,2686,0.15,paid
L12096,U6073,8644,0.12,paid
L12097,U6073,2570,0.12,paid
L12098,U6074,1777,0.15,paid
L12099,U6074,5671,0.1,paid
L12100,U6075,1714,0.15,default
L12101,U6075,1020,0.15,paid
L12102,U6075,7982,0.15,paid
L12103,U6076,4494,0.12,paid
L12104,U6077,4816,0.1,paid
L12105,U6077,8245,0.1,default
L12106,U6077,6988,0.15,paid
L12107,U6078,8884,0.1,paid
L12108,U6079,8428,0.1,paid
L12109,U6079,6813,0.1,paid
L12110,U6080,7509,0.1,paid
L12111,U6081,3261,0.12,paid
L12112,U6081,1827,0.1,paid
L12113,U6081,1724,0.15,paid
L12114,U6082,9248,0.12,paid
L12115,U6082,9865,0.15,paid
L12116,U6083,2775,0.1,paid
L12117,U6083,7785,0.15,paid
L12118,U6083,4326,0.12,default
L12119,U6084,8587,0.1,paid
L12120,U6085,9720,0.12,paid
L12121,U6085,8480,0.1,paid
L12122,U6085,1175,0.15,paid
L12123,U6086,1268,0.12,paid
L12124,U6086,4684,0.12,paid
L12125,U6086,9718,0.12,paid
L12126,U6087,8974,0.12,default
L12127,U6087,7737,0.12,paid
L12128,U6087,6065,0.1,default
L12129,U6088,4266,0.12,paid
L12130,U6089,3340,0.1,paid
L12131,U6089,4219,0.1,paid
L12132,U6090,7020,0.12,paid
L12133,U6090,6967,0.1,paid
L12134,U6091,9750,0.15,paid
L12135,U6091,7942,0.12,paid
L12136,U6091,7085,0.1,paid
L12137,U6092,4278,0.12,paid
L12138,U6092,2778,0.1,paid
L12139,U6092,7323,0.1,paid
L12140,U6093,1358,0.15,paid
L12141,U6093,9880,0.1,paid
L12142,U6093,4064,0.1,paid
L12143,U6094,6428,0.1,paid
L12144,U6095,4838,0.12,paid
L12145,U6095,5769,0.1,paid
L12146,U6095,8221,0.1,paid
L12147,U6096,7394,0.1,paid
L12148,U6097,9523,0.12,default
L12149,U6098,6106,0.15,paid
L12150,U6098,6850,0.12,default
L12151,U6099,7765,0.15,paid
L12152,U6099,8031,0.12,default
L12153,U6099,2825,0.12,paid
L12154,U6100,2232,0.12,paid
L12155,U6101,3208,0.12,paid
L12156,U6101,9708,0.12,paid
L12157,U6102,5728,0.15,paid
L12158,U6103,8903,0.15,paid
L12159,U6104,8080,0.1,paid
L12160,U6104,6420,0.12,paid
L12161,U6105,7855,0.1,paid
L12162,U6105,7325,0.12,paid
L12163,U6106,4189,0.12,default
L12164,U6107,3879,0.15,default
L12165,U6107,8969,0.15,paid
L12166,U6108,7695,0.15,paid
L12167,U6108,7598,0.1,paid
L12168,U6109,4645,0.15,paid
L12169,U6110,8484,0.15,default
L12170,U6110,2508,0.12,paid
L12171,U6110,6842,0.12,paid
L12172,U6111,2456,0.15,paid
L12173,U6112,6506,0.12,paid
L12174,U6112,9620,0.1,paid
L12175,U6112,1312,0.1,paid
L12176,U6113,6800,0.1,paid
L12177,U6114,2931,0.12,paid
L12178,U6115,6620,0.15,paid
L12179,U6116,2239,0.15,paid
L12180,U6117,2380,0.12,paid
L12181,U6117,9219,0.1,paid
L12182,U6118,9539,0.15,paid
L12183,U6118,3240,0.15,paid
L12184,U6119,2381,0.12,paid
L12185,U6120,8177,0.12,default
L12186,U6121,7879,0.1,paid
L12187,U6122,3667,0.15,paid
L12188,U6123,3886,0.12,paid
L12189,U6124,6896,0.15,paid
L12190,U6125,7169,0.1,paid
L12191,U6125,7123,0.15,default
L12192,U6126,4221,0.15,paid
L12193,U6126,6864,0.15,paid
L12194,U6126,7378,0.15,paid
L12195,U6127,2996,0.15,paid
L12196,U6127,2542,0.15,paid
L12197,U6128,5863,0.1,paid
L12198,U6128,4085,0.1,default
L12199,U6128,2734,0.15,default
L12200,U6129,6505,0.12,default
L12201,U6129,2262,0.1,default
L12202,U6130,3335,0.12,paid
L12203,U6130,2808,0.12,paid
L12204,U6130,1969,0.1,default
L12205,U6131,9105,0.12,paid
L12206,U6132,3000,0.1,paid
L12207,U6132,1331,0.1,paid
L12208,U6133,3648,0.1,paid
L12209,U6133,9327,0.12,paid
L12210,U6133,2157,0.1,paid
L12211,U6134,8907,0.12,default
L12212,U6134,3940,0.1,paid
L12213,U6135,4318,0.12,paid
L12214,U6135,2847,0.12,default
L12215,U6135,6283,0.12,paid
L12216,U6136,7252,0.1,default
L12217,U6137,9671,0.12,paid
L12218,U6137,3459,0.1,default
L12219,U6137,9705,0.12,paid
L12220,U6138,3475,0.1,default
L12221,U6138,9697,0.15,default
L12222,U6138,8861,0.1,paid
L12223,U6139,5997,0.1,paid
L12224,U6140,8871,0.15,default
L12225,U6140,4282,0.15,paid
L12226,U6140,7926,0.15,paid
L12227,U6141,3581,0.15,paid
L12228,U6142,7701,0.1,paid
L12229,U6142,4166,0.12,paid
L12230,U6143,9325,0.1,paid
L12231,U6143,2957,0.15,paid
L12232,U6143,3559,0.1,paid
L12233,U6144,7959,0.1,paid
L12234,U6145,3123,0.12,default
L12235,U6146,7406,0.12,default
L12236,U6146,9574,0.15,paid
L12237,U6146,8420,0.15,paid
L12238,U6147,2219,0.15,paid
L12239,U6147,6362,0.12,default
L12240,U6147,6520,0.12,default
L12241,U6148,6902,0.12,paid
L12242,U6148,9131,0.15,paid
L12243,U6148,2455,0.1,paid
L12244,U6149,3615,0.15,paid
L12245,U6149,4954,0.1,paid
L12246,U6150,1059,0.1,paid
L12247,U6150,2467,0.12,paid
L12248,U6151,2018,0.12,paid
L12249,U6151,4720,0.12,paid
L12250,U6151,1312,0.15,default
L12251,U6152,3505,0.1,paid
L12252,U6152,5383,0.15,paid
L12253,U6152,2096,0.12,paid
L12254,U6153,5697,0.15,paid
L12255,U6153,8885,0.15,paid
L12256,U6154,8264,0.1,paid
L12257,U6154,3822,0.12,paid
L12258,U6155,5039,0.12,default
L12259,U6155,5912,0.12,paid
L12260,U6156,9809,0.12,paid
L12261,U6156,2003,0.15,paid
L12262,U6156,1435,0.1,paid
L12263,U6157,3313,0.1,paid
L12264,U6157,7547,0.15,paid
L12265,U6157,2830,0.15,paid
L12266,U6158,7402,0.12,paid
L12267,U6158,8599,0.12,paid
L12268,U6158,1745,0.12,paid
L12269,U6159,4069,0.12,paid
L12270,U6160,6249,0.1,paid
L12271,U6160,7233,0.12,paid
L12272,U6160,2999,0.15,paid
L12273,U6161,9547,0.1,paid
L12274,U6161,2594,0.15,paid
L12275,U6162,5775,0.12,default
L12276,U6163,5463,0.1,paid
L12277,U6163,3386,0.12,paid
L12278,U6163,3263,0.1,paid
L12279,U6164,1775,0.1,paid
L12280,U6164,6890,0.15,default
L12281,U6165,9412,0.15,paid
L12282,U6165,5046,0.15,paid
L12283,U6165,3542,0.1,paid
L12284,U6166,6631,0.1,default
L12285,U6166,7025,0.15,paid
L12286,U6167,7811,0.15,paid
L12287,U6168,7976,0.1,default
L12288,U6169,2702,0.12,paid
L12289,U6170,5554,0.15,paid
L12290,U6170,3880,0.12,paid
L12291,U6170,3915,0.12,paid
L12292,U6171,8409,0.15,paid
L12293,U6172,9238,0.12,paid
L12294,U6173,2796,0.15,paid
L12295,U6173,4536,0.15,paid
L12296,U6174,1694,0.12,paid
L12297,U6175,5082,0.1,paid
L12298,U6175,5532,0.12,paid
L12299,U6176,4052,0.12,default
L12300,U6176,9667,0.12,paid
L12301,U6177,8696,0.12,default
L12302,U6177,6136,0.12,paid
L12303,U6177,9008,0.12,paid
L12304,U6178,2372,0.1,paid
L12305,U6179,7951,0.12,default
L12306,U6179,4388,0.15,paid
L12307,U6180,5111,0.12,default
L12308,U6180,8873,0.1,paid
L12309,U6181,1907,0.1,paid
L12310,U6181,5617,0.12,paid
L12311,U6182,5619,0.1,paid
L12312,U6182,8240,0.15,paid
L12313,U6183,1618,0.15,paid
L12314,U6183,1507,0.15,paid
L12315,U6183,6217,0.1,default
L12316,U6184,2433,0.12,paid
L12317,U6185,7798,0.12,default
L12318,U6186,9285,0.1,paid
L12319,U6186,2988,0.1,paid
L12320,U6186,5617,0.15,paid
L12321,U6187,6890,0.1,default
L12322,U6187,7825,0.1,paid
L12323,U6187,7385,0.1,paid
L12324,U6188,7428,0.15,paid
L12325,U6188,8444,0.15,default
L12326,U6188,1471,0.1,paid
L12327,U6189,1371,0.12,paid
L12328,U6189,3252,0.1,paid
L12329,U6190,5460,0.1,paid
L12330,U6190,5260,0.15,default
L12331,U6190,5578,0.15,default
L12332,U6191,5003,0.15,default
L12333,U6192,6082,0.15,default
L12334,U6193,3642,0.12,paid
L12335,U6193,4919,0.1,paid
L12336,U6194,3903,0.15,paid
L12337,U6194,9146,0.1,default
L12338,U6194,3339,0.15,paid
L12339,U6195,3906,0.12,paid
L12340,U6195,6165,0.1,paid
L12341,U6196,1953,0.15,paid
L12342,U6197,5099,0.15,paid
L12343,U6198,5418,0.1,paid
L12344,U6199,3788,0.12,paid
L12345,U6200,2906,0.12,default
L12346,U6201,5675,0.1,paid
L12347,U6201,4281,0.15,paid
L12348,U6201,6983,0.15,paid
L12349,U6202,5659,0.1,paid
L12350,U6202,1970,0.15,default
L12351,U6202,8286,0.12,default
L12352,U6203,4251,0.1,paid
L12353,U6203,8249,0.15,paid
L12354,U6204,7144,0.15,default
L12355,U6204,1011,0.12,paid
L12356,U6204,5639,0.15,default
L12357,U6205,9598,0.1,paid
L12358,U6205,2590,0.12,paid
L12359,U6205,5852,0.12,default
L12360,U6206,5272,0.15,paid
L12361,U6206,4428,0.15,default
L12362,U6207,6581,0.15,paid
L12363,U6207,3735,0.12,paid
L12364,U6208,1502,0.1,default
L12365,U6209,6472,0.12,paid
L12366,U6210,4603,0.1,paid
L12367,U6210,6537,0.1,paid
L12368,U6210,1889,0.1,paid
L12369,U6211,4822,0.15,paid
L12370,U6212,9502,0.12,paid
L12371,U6212,7106,0.1,paid
L12372,U6213,5279,0.12,paid
L12373,U6214,9413,0.1,paid
L12374,U6215,4587,0.12,default
L12375,U6215,5923,0.15,paid
L12376,U6215,5321,0.15,paid
L12377,U6216,6720,0.12,paid
L12378,U6217,1654,0.15,paid
L12379,U6217,5875,0.12,paid
L12380,U6218,9382,0.12,paid
L12381,U6218,5442,0.12,paid
L12382,U6218,9371,0.15,default
L12383,U6219,2583,0.12,paid
L12384,U6219,7826,0.12,paid
L12385,U6219,5006,0.15,paid
L12386,U6220,6294,0.15,default
L12387,U6220,1137,0.1,paid
L12388,U6221,4287,0.1,paid
L12389,U6222,2445,0.12,default
L12390,U6223,4780,0.12,paid
L12391,U6224,3702,0.15,default
L12392,U6225,1191,0.15,paid
L12393,U6225,2744,0.1,default
L12394,U6225,7450,0.1,paid
L12395,U6226,7602,0.1,paid
L12396,U6226,4330,0.12,paid
L12397,U6226,2447,0.1,paid
L12398,U6227,8955,0.15,paid
L12399,U6227,2630,0.15,paid
L12400,U6228,9372,0.15,paid
L12401,U6229,2663,0.1,paid
L12402,U6229,3505,0.12,paid
L12403,U6229,4703,0.15,paid
L12404,U6230,7584,0.12,paid
L12405,U6230,9570,0.1,paid
L12406,U6231,4852,0.15,default
L12407,U6232,6307,0.15,paid
L12408,U6233,2056,0.15,paid
L12409,U6233,4960,0.12,paid
L12410,U6233,8771,0.1,paid
L12411,U6234,3754,0.12,paid
L12412,U6235,2358,0.15,paid
L12413,U6235,9038,0.1,paid
L12414,U6236,4647,0.12,default
L12415,U6236,4851,0.12,paid
L12416,U6237,7063,0.12,paid
L12417,U6238,5800,0.12,paid
L12418,U6238,4332,0.15,default
L12419,U6238,2230,0.15,paid
L12420,U6239,4465,0.12,paid
L12421,U6239,5754,0.1,default
L12422,U6240,9712,0.1,paid
L12423,U6240,7068,0.1,paid
L12424,U6240,7909,0.1,paid
L12425,U6241,4178,0.1,paid
L12426,U6241,8388,0.12,paid
L12427,U6242,3981,0.1,paid
L12428,U6243,4232,0.1,paid
L12429,U6244,3313,0.1,paid
L12430,U6245,5869,0.12,paid
L12431,U6246,7234,0.15,default
L12432,U6247,6766,0.1,default
L12433,U6247,8734,0.15,default
L12434,U6248,7622,0.12,paid
L12435,U6248,9402,0.15,default
L12436,U6248,4723,0.1,default
L12437,U6249,7407,0.12,paid
L12438,U6249,3444,0.15,paid
L12439,U6249,6618,0.1,paid
L12440,U6250,7453,0.15,paid
L12441,U6251,6584,0.12,paid
L12442,U6251,5622,0.12,paid
L12443,U6251,4631,0.15,paid
L12444,U6252,5776,0.12,paid
L12445,U6252,4538,0.15,paid
L12446,U6252,4149,0.15,paid
L12447,U6253,7159,0.15,paid
L12448,U6253,7634,0.12,paid
L12449,U6253,4279,0.15,paid
L12450,U6254,5519,0.1,paid
L12451,U6255,5883,0.15,paid
L12452,U6255,7119,0.12,paid
L12453,U6255,9548,0.1,paid
L12454,U6256,9568,0.15,paid
L12455,U6256,3606,0.12,paid
L12456,U6256,8001,0.15,paid
L12457,U6257,3200,0.15,paid
L12458,U6258,6283,0.1,paid
L12459,U6258,3840,0.15,paid
L12460,U6258,5407,0.15,paid
L12461,U6259,4335,0.15,paid
L12462,U6259,5231,0.1,paid
L12463,U6260,5580,0.1,paid
L12464,U6261,7594,0.15,default
L12465,U6261,4241,0.12,default
L12466,U6261,2796,0.1,paid
L12467,U6262,7068,0.1,paid
L12468,U6262,9080,0.12,paid
L12469,U6262,7484,0.15,paid
L12470,U6263,3894,0.1,paid
L12471,U6263,7468,0.15,paid
L12472,U6263,8161,0.1,paid
L12473,U6264,4692,0.12,paid
L12474,U6264,9263,0.1,paid
L12475,U6264,9975,0.15,paid
L12476,U6265,9796,0.12,paid
L12477,U6265,2812,0.15,paid
L12478,U6265,7942,0.15,paid
L12479,U6266,4301,0.15,paid
L12480,U6267,4841,0.15,paid
L12481,U6268,4221,0.12,paid
L12482,U6269,2789,0.12,paid
L12483,U6269,2309,0.12,default
L12484,U6270,1472,0.1,paid
L12485,U6270,6402,0.15,paid
L12486,U6270,8574,0.1,default
L12487,U6271,7365,0.12,paid
L12488,U6271,2662,0.1,paid
L12489,U6272,6833,0.1,paid
L12490,U6272,5022,0.12,paid
L12491,U6273,4653,0.15,default
L12492,U6273,3708,0.1,paid
L12493,U6274,2956,0.12,paid
L12494,U6275,7715,0.1,paid
L12495,U6275,5790,0.12,paid
L12496,U6276,9976,0.15,default
L12497,U6276,4652,0.12,paid
L12498,U6276,5304,0.12,paid
L12499,U6277,4611,0.12,paid
L12500,U6277,8954,0.12,paid
L12501,U6278,4353,0.12,paid
L12502,U6278,1270,0.12,paid
L12503,U6278,8714,0.12,paid
L12504,U6279,6954,0.15,paid
L12505,U6280,7750,0.15,default
L12506,U6281,2223,0.1,paid
L12507,U6281,1307,0.15,paid
L12508,U6282,3072,0.1,paid
L12509,U6282,3171,0.1,paid
L12510,U6283,7517,0.15,paid
L12511,U6284,8680,0.12,default
L12512,U6284,3801,0.15,paid
L12513,U6284,8761,0.12,paid
L12514,U6285,5005,0.15,paid
L12515,U6285,6514,0.12,default
L12516,U6285,8382,0.15,paid
L12517,U6286,4881,0.12,paid
L12518,U6286,7613,0.15,paid
L12519,U6287,9185,0.12,paid
L12520,U6287,8725,0.15,paid
L12521,U6288,1659,0.1,paid
L12522,U6288,5520,0.12,default
L12523,U6288,9320,0.1,paid
L12524,U6289,8493,0.1,paid
L12525,U6289,5322,0.1,paid
L12526,U6290,6361,0.1,paid
L12527,U6290,4985,0.1,default
L12528,U6290,6963,0.1,paid
L12529,U6291,5400,0.12,default
L12530,U6291,2575,0.1,paid
L12531,U6292,5170,0.12,paid
L12532,U6293,2087,0.12,paid
L12533,U6293,6896,0.1,paid
L12534,U6294,3634,0.12,paid
L12535,U6295,5833,0.12,paid
L12536,U6296,6231,0.1,paid
L12537,U6296,2941,0.12,default
L12538,U6296,8999,0.15,paid
L12539,U6297,8864,0.12,default
L12540,U6297,4370,0.12,default
L12541,U6297,7695,0.1,default
L12542,U6298,2616,0.15,paid
L12543,U6298,3319,0.12,paid
L12544,U6299,8938,0.1,default
